severity,category,file,line,summary,evidence,fix
high,traduzione,ko/index.html,273,Mix di lingue nella stessa frase: caratteri cinesi 试用 dentro testo coreano (mojibake/lingua errata),"<h2 class=""sec__title"" data-i18n=""home.guar.title"">천천히试用하고, 결정하세요.</h2>","Sostituire 试用 con termine coreano (es. 천천히 사용해 보고, 결정하세요.)"
high,congruenza,ko/install.html,7,Trial 30일 nella meta description (SSOT=15),무료 30일 Pro 평가판. 가볍고 30초 만에 설치 가능.,30일→15일
high,congruenza,ko/install.html,314,Banner trial 30일 Pro 무료 (SSOT=15),<div ...>첫 설치: 30일 Pro 무료</div> ... 30일 후에는 계속 이용하거나 무료 플랜으로 전환,Sostituire 30일 con 15일 (2 occorrenze nel banner)
high,versione,ko/install.html,487,"Versione ZIP hardcoded obsoleta v3.4.6 (x3: Chrome/Firefox/Safari), SSOT=3.5.36","<p class=""download-info"">v3.4.6 &middot; 초경량 &middot; 모든 기능 포함</p> (righe 487, 497, 507)",Aggiornare a 3.5.36 o rendere dinamico
high,congruenza,ko/license-guide.html,792,FAQ trial 30일 무료 체험 su 3개 기기 (SSOT trial=15 giorni),모든 새 설치는 자동으로 3개 기기에서 모든 Pro 기능이 포함된 <strong>30일 무료 체험</strong>을 시작합니다.,30일→15일
high,congruenza,ko/license-guide.html,826,CTA: '30일 무료 체험을 시작하세요' + note '30일 무료' (SSOT=15),30일 무료 체험을 시작하세요. 신용카드 필요 없음. ... 30일 무료 · 30일 환불 보장,"Trial 30일→15일 (il 30일 환불/rimborso resta 30gg, corretto)"
high,congruenza,license-guide.html,523,"Manca completamente il piano Premium (4,99€/mese, VPN) presente in SSOT","Tutti i piani Pro includono ogni funzione... (solo Mensile e Annuale, nessun Premium)","Aggiungere piano Premium mensile 4,99€ / annuale founder 29,99€ / standard 49,99€"
high,claim-contraddittorio,license-guide.html,695,FAQ upgrade cita Lifetime inesistente,"Per Lifetime, paghi la differenza di prezzo.",Rimuovere riferimento Lifetime
high,claim-contraddittorio,license-guide.html,628,Callout cita tier device 3/5/10 non esistenti (piano unico),"Il tuo piano limita i dispositivi attivi (3, 5 o 10 in qualsiasi momento)",Allineare al piano unico senza tier 3/5/10
high,claim-contraddittorio,license-guide.html,675,"FAQ cita 'piano da 3 dispositivi' come tier, incoerente con piano unico",il piano da 3 dispositivi copre tre installazioni browser totali,Allineare al modello device del piano unico
high,testo-illeggibile,license-guide.html,675,"Mojibake/carattere rotto: 'Sì' reso come 'S,' (à/ì persa)","S, ma ogni browser conta come un dispositivo separato.","Sì, ma ogni browser..."
high,testo-illeggibile,license-guide.html,695,Mojibake: 'Sì' reso come 'S.',S. Contattaci tramite il modulo di supporto,Sì. Contattaci...
high,claim-contraddittorio,lightweight-ad-blocker.html,121,Conteggio regole errato: dice 'around 130' invece di 144 (SSOT),AdOff uses around 130 targeted rules that cover the vast majority of ad traffic,Aggiornare a 144 regole (o '144+') per congruenza con constants.json
high,claim-contraddittorio,lightweight-ad-blocker.html,103,Conteggio regole errato nel JSON-LD FAQPage: '~130' invece di 144,"AdOff's ~130 targeted rules cover the vast majority of ad networks, so it blocks effectively while staying small.",Aggiornare a 144 regole per congruenza con SSOT
high,claim-contraddittorio,lightweight-ad-blocker.html,133,"Conteggio regole errato nel testo FAQ visibile: ""~130"" invece di 144","Not necessarily. AdOff's ~130 targeted rules cover the vast majority of ad networks, so it blocks effectively while staying small.",Aggiornare a 144 regole per congruenza con SSOT
high,versione,pl/best-ad-blocker-2026.html,237,softwareVersion hardcoded '3.5.29' nel JSON-LD; SSOT = 3.5.36,"riga 237 '""softwareVersion"": ""3.5.29""'",Allineare a 3.5.36 o rimuovere l'hardcode
high,versione,pl/best-ad-blocker-2026.html,382,Trial dichiarato 30 giorni in più punti (JSON-LD + prosa + CTA); SSOT = 15,riga 166/783 '30-dniowy okres próbny Pro'; riga 214/813 'pełnym 30-dniowym okresem próbnym'; riga 382 '30-dniowy trial Pro'; riga 819 'za darmo przez 30 dni',Sostituire 30 con 15 giorni
high,versione,pl/guide.html,363,Trial Pro dichiarato 30 giorni in più punti; SSOT = 15,riga 363 '30-dniowy Trial Pro'; riga 392 'Wyprobuj Pro przez 30 dni'; riga 483 'Trial Pro | Bezpłatny 30 dni',Sostituire 30 con 15 giorni
high,versione,pl/guide.html,290,Versione hardcoded obsoleta 'AdOff v3.1.0' nell'header; SSOT = 3.5.36 (versione non deve essere hardcoded),riga 290 'AdOff v3.1.0 — Ostatnia aktualizacja: 19 kwietnia 2026',Rimuovere versione hardcoded o allineare a 3.5.36
high,congruenza,pl/guide.html,330,Dichiara '6 języków' (lingue) e li elenca; SSOT = 15 lingue,"riga 330 '6 jezykow: wloski, angielski, niemiecki, francuski, hiszpanski, portugalski'",Aggiornare a 15 lingue
high,congruenza,pl/guide.html,686,Tabella lingue supportate elenca solo 6 lingue (it/en/de/fr/es/pt); SSOT = 15,righe 686-693 tabella con solo 6 righe,Aggiungere le 15 lingue reali
high,versione,pl/install.html,314,"Trial dichiarato 30 giorni in più punti (meta, banner, step Safari); SSOT = 15",riga 7 'próba Pro 30 dni'; riga 314 'Pierwszy dostęp: 30 dni Pro gratis'; riga 315 'Po 30 dniach decydujesz'; riga 867 'Masz 30 dni próby Pro',Sostituire 30 con 15 giorni
high,prezzo,pl/license-guide.html,542,Piano 'Pro na Zawsze' (Lifetime) presente con prezzo: il Lifetime NON esiste secondo SSOT,"righe 542-553 card 'Pro na Zawsze' €67,90–129,90; riga 545",Eliminare la card Lifetime interamente
high,versione,pl/license-guide.html,792,Trial dichiarato 30 giorni in più punti; SSOT = 15 giorni,riga 537 'Bezpłatna próba 30 dni'; riga 792 'bezpłatną próbę 30 dni'; riga 826 'bezpłatnej próby 30 dni'; riga 828 '30 dni za darmo',Sostituire 30 con 15 giorni ovunque
high,claim-contraddittorio,press.html,490,"Scheda prezzi omette il tier Premium (4,99/mese e VPN); menziona solo Pro. Piano Premium mancante","Pro Mensile 2,99 EUR/mese; Pro Annuale — prezzo Founder 29,99 EUR/anno ...","Aggiungere il tier Premium: mensile 4,99 EUR, annuale Founder 29,99 / standard 49,99"
high,claim-contraddittorio,press.html,623,"Card statistica 'Lingue' dice 6 (IT,EN,DE,FR,ES,PT) mentre l'SSOT e il resto della pagina dicono 15 lingue","<div class=""stat-value"">6</div> ... <div class=""stat-note"">IT, EN, DE, FR, ES, PT</div>","15 lingue (IT, EN, DE, FR, ES, PT, RU, AR, ZH, HI, JA, KO, TR, ID, PL)"
high,claim-contraddittorio,pricing.html,405,"Card Pro presenta due tier annuali (Founder/standard) che per il piano Pro non esistono nel SSOT: l'annuale Pro è unico 29,99€","Founder €19,99/anno + Standard €24,99/anno (piano Pro)","Pro annuale è un prezzo unico 29,99€; la distinzione Founder/standard vale solo per Premium (29,99 founder / 49,99 standard)"
high,testo-illeggibile,pricing.html,54,"Il badge '15 giorni di Pro gratis' (.trial-badge) usa color:#4ade80 hardcoded (verde da dark-theme), che su fondo quasi-bianco in light theme ha contrasto insufficiente (~1.9:1).",".trial-badge { background: rgba(74,222,128,0.12); ... color: #4ade80; } — il resto del sito usa --success:#1c9c5b per il verde leggibile su chiaro.","Sostituire color:#4ade80 con color: var(--success) (tema-aware: #1c9c5b in light, #4ade80 in dark)."
high,testo-illeggibile,pricing.html,161,"Il badge Pro '15 giorni Pro gratis' (.plan-badge) usa color:#4ade80 hardcoded, non tema-aware: basso contrasto sul fondo chiaro del badge in light theme.",".plan-badge { ... background: rgba(74,222,128,0.12); border: 1px solid rgba(74,222,128,0.4); color: #4ade80; }",Usare color: var(--success) e derivare background/border da --success-bg per congruenza tema-aware.
high,congruenza,privacy.html,301,"Due sezioni distinte hanno lo stesso numero '14' (section n. 14 duplicata): il blocco EN 'Voluntary Diagnostic Data (Ad-Leak Reports)' e il blocco IT 'Dati Diagnostici Volontari' sono entrambi numerati 14, con contenuti contraddittori.",riga 289: '14. Voluntary Diagnostic Data (Ad-Leak Reports)' e riga 303: '14. Dati Diagnostici Volontari',Rimuovere il doppione (una delle due sezioni 14) e rinumerare in sequenza; le sezioni saltano anche da 13 (riga 309) senza congruenza con il 14 che appare PRIMA del 13.
high,claim-contraddittorio,privacy.html,289,"Due descrizioni contraddittorie della stessa funzione ad-leak: la sezione EN (riga 290-296) afferma che si raccoglie SOLO il nome dominio (no URL, no contenuto pagina), mentre la sezione IT (riga 304) afferma che si trasmette 'L'URL della pagina', 'selettore CSS, posizione', 'elenco delle regole di filtro attive' e 'browser e sistema operativo'.","EN riga 292: 'Only the domain name — no URLs, no browsing history, no page content' vs IT riga 304: 'L'URL della pagina in cui è stato rilevato l'annuncio... Dati tecnici sull'elemento pubblicitario v","Allineare le due descrizioni: se la raccolta è 'solo dominio' come da progetto (uninstall survey), eliminare il blocco IT che promette raccolta di URL/CSS/browser."
high,traduzione,privacy.html,303,"Pagina root prevalentemente in inglese ma contiene blocchi interi in italiano non tradotti/incoerenti: sezione 2 (righe 143-150) in italiano dentro pagina EN, e sezione 14 IT completa (righe 303-304) affiancata alla stessa sezione in EN.","riga 143: 'AdOff non raccoglie, non trasmette e non conserva' e lista IT righe 145-149; riga 303-304 blocco IT completo in pagina con lang='it' ma titolo/description e tutto il resto in EN","Uniformare la lingua della pagina root; se il contenuto viene tradotto via data-i18n, i blocchi hardcoded IT/EN misti vanno resi coerenti (il blocco IT riga 303-304 non ha data-i18n e resta sempre in "
high,claim-contraddittorio,pt/best-ad-blocker-2026.html,271,JSON-LD Offer 'Founder Lifetime 99 EUR' non esiste secondo SSOT,"""name"": ""Founder Lifetime (limited launch offer)"", ""price"": ""99"", ""priceCurrency"": ""EUR""",Rimuovere l'Offer Lifetime: nessun piano Lifetime esiste
high,congruenza,pt/best-ad-blocker-2026.html,214,Trial 'teste Pro completo de 30 dias' vs SSOT 15 giorni (multiple occorrenze FAQ),O AdOff é grátis ... com um teste Pro completo de 30 dias.,"30 dias → 15 dias (SSOT trial=15). Anche righe 166, 190/206 area FAQ e 388"
high,testo-illeggibile,pt/guide.html,6,"Mojibake/separatore rotto: virgola+spazi ', ' al posto del trattino em-dash in tutta la pagina","<title>Guia do utilizador ,  AdOff Bloqueador de anúncios | Guia completo de configuração</title>","Il carattere em-dash è stato corrotto in ',  ' (virgola doppio spazio). Sostituire con ' — ' in tutte le occorrenze del file (title, og:title, header, sezioni tecniche)"
high,claim-contraddittorio,pt/guide.html,486,Piano 'Pro Lifetime 99 EUR' non esiste secondo SSOT (nessun piano Lifetime),<tr><td>Pro Lifetime</td><td>99 EUR</td><td>Pro para sempre</td></tr>,"Rimuovere la riga Pro Lifetime: il piano Lifetime non esiste. SSOT: mensile 2,99 / annuale 29,99 / Premium mensile 4,99"
high,congruenza,pt/guide.html,363,Trial indicato come 30 dias vs SSOT 15 giorni,<li>O <strong>Trial Pro de 30 dias</strong> ativa-se automaticamente</li>,30 dias → 15 dias (SSOT trial=15 giorni). Incongruente anche con index.html pt che dice 15 dias
high,congruenza,pt/guide.html,483,Trial tabella 'Grátis 30 dias' vs SSOT 15 giorni,<tr><td>Trial Pro</td><td>Grátis 30 dias</td><td>Todas as funcionalidades Pro</td></tr>,Grátis 30 dias → Grátis 15 dias
high,link-morto,pt/index.html,260,Link a pricing.html che non esiste nella cartella pt/ (404),"<a class=""btn btn--outline"" data-i18n=""home.p.prem.cta"" href=""pricing.html"">Conheça o Premium</a>",pricing.html non esiste in site/pt/ (verificato con ls). Il link relativo risolve a /pt/pricing.html → 404. Puntare a un file esistente (es. /pt/license-guide.html o URL assoluto valido)
high,link-morto,pt/index.html,264,Link 'Compare todos os planos' a pricing.html inesistente in pt/ (404),"<a class=""btn btn--ghost"" data-i18n=""home.pricing.compare"" href=""pricing.html"">Compare todos os planos →</a>",pricing.html non esiste in site/pt/; risolve a /pt/pricing.html → 404. Correggere il target
high,congruenza,pt/install.html,314,Trial 30 dias nel banner vs SSOT 15 giorni,<div ...>Primeiro acesso: 30 dias do plano Pro grátis</div>,30 dias → 15 dias (SSOT trial=15)
high,prezzo,pt/license-guide.html,578,"Tier device 3 dispositivi con prezzi obsoleti 2,69/29,59/67,90","Mensal &#8364;2,69/mês ... Anual &#8364;29,59/ano ... Vitalício &#8364;67,90","Prezzi errati; il tier device non esiste più. SSOT: 2,99 / 29,99"
high,prezzo,pt/license-guide.html,599,"Tier device 5 dispositivi prezzi inesistenti 3,99/39,99/89,90","Mensal &#8364;3,99/mês ... Anual &#8364;39,99/ano ... Vitalício &#8364;89,90","Rimuovere; prezzi 3,99/39,99/89,90 non esistono"
high,prezzo,pt/license-guide.html,620,"Tier device 10 dispositivi prezzi inesistenti 5,99/59,99/129,90","Mensal &#8364;5,99/mês ... Anual &#8364;59,99/ano ... Vitalício &#8364;129,90","Rimuovere; prezzi 5,99/59,99/129,90 non esistono"
high,claim-contraddittorio,pt/license-guide.html,651,Step attivazione fa scegliere nível 3/5/10 dispositivi (tier inesistenti),"depois selecione o nível de dispositivos que você precisa (3, 5 ou 10).",Rimuovere il riferimento ai nível 3/5/10; piano unico
high,congruenza,pt/license-guide.html,792,FAQ trial 'teste gratuito de 30 dias' vs SSOT 15 giorni,Cada nova instalação inicia automaticamente um teste gratuito de 30 dias com todos os recursos Pro em 3 dispositivos.,30 dias → 15 dias; rimuovere 'em 3 dispositivos'
high,congruenza,pt/support.html,207,Claim trial 'Trial' generico ma pagina non specifica; verificare vs 15gg; inoltre menzione limite 3 dispositivi,Bloqueio de anúncios em vídeo está disponível no AdOff Pro e Trial.,Claim ok su Pro/Trial ma verificare coerenza globale trial=15gg
high,congruenza,ru/best-ad-blocker-2026.html,271,Piano 'Founder Lifetime' 99€ inesistente nel JSON-LD offers,JSON-LD offer 'Founder Lifetime (limited launch offer)' price '99',Rimuovere l'offerta Lifetime (non esiste)
high,congruenza,ru/best-ad-blocker-2026.html,166,"Trial dichiarato 30 giorni invece di 15 (piu volte, incongruente con la stessa pagina che altrove dice 15)",JSON-LD FAQ 'с полным 30-дневным пробным периодом Pro'; 'добавляет 30-дневный пробный период Pro'; testo 'с 30-дневной гарантией возврата денег' (ok rimborso) ma trial: '30-дневным',Trial = 15 giorni (il pros-box a riga 386 dice correttamente '15-дневный пробный период')
high,congruenza,ru/guide.html,483,Trial dichiarato 30 giorni nella tabella piani (il resto della pagina dice correttamente 15),'Пробный Pro | Бесплатно 30 дней | Все функции Pro'; popup banner 'Попробуйте Pro 30 дней бесплатно',Trial = 15 giorni (coerente con riga 363 '15-дневный пробный период Pro')
high,link-morto,ru/index.html,260,Link a pricing.html che NON esiste nella cartella ru/ (404): il file pricing.html e assente in site/ru/,"<a class=""btn btn--outline"" ... href=""pricing.html"">Узнать о Premium</a> e <a class=""btn btn--ghost"" ... href=""pricing.html"">Сравнить все планы →</a>",pricing.html manca in ru/: creare la pagina o puntare a URL esistente (es. /ru/best-ad-blocker o /pricing.html root)
high,congruenza,ru/install.html,314,"Trial dichiarato 30 giorni invece di 15 (banner, hint Safari, comparison, meta)",banner 'Первый вход: 30 дней Pro бесплатно' + '30 дней Pro бесплатно' (riga 314); meta 'Бесплатный пробный период Pro на 30 дней' (riga 7); Safari s6 'Hai 30 giorni di trial Pro gratis'; compare 'План,Trial = 15 giorni
